,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
543,721,1,0,51,0,169312,1,1,0,109078,1
544,504,0,1,49,7,0,3,0,1,87822,1
545,842,1,1,44,2,112652,2,1,0,126644,0
546,587,0,0,38,0,0,2,1,0,47414,0
547,479,2,1,30,7,143964,2,1,0,41879,0
548,508,0,0,49,7,122451,2,1,1,75808,0
549,749,0,0,24,1,0,3,1,1,47911,0
550,721,2,1,36,3,65253,2,1,0,28737,0
551,674,2,0,47,6,106901,1,1,1,2079,1
552,685,1,1,25,10,128509,1,1,0,121562,0
553,417,0,0,34,7,0,2,1,0,55003,0
554,574,2,0,33,3,129834,1,1,0,193131,0
555,590,1,1,51,3,154962,3,0,1,191932,1
556,587,2,0,40,5,138241,2,1,0,159418,0
557,598,2,0,41,3,91536,1,1,0,191468,1
558,741,1,0,53,3,0,2,1,1,38913,0
559,850,1,1,70,5,0,1,1,1,705,0
560,584,2,1,29,7,105204,1,0,1,138490,0
561,650,1,0,61,1,152968,1,0,1,82970,0
562,607,1,0,36,8,158261,1,1,1,76744,0
563,509,0,1,46,1,0,1,1,0,71244,1
564,689,1,1,38,6,121021,1,1,1,12182,0
565,543,0,0,36,4,0,2,1,1,141210,0
566,438,1,1,54,2,0,1,0,0,191763,1
567,687,1,1,63,1,137715,1,1,1,37938,0
568,737,2,0,31,5,121192,2,1,1,74890,0
569,761,0,0,31,7,0,3,1,1,166698,0
570,601,0,0,44,1,100486,2,1,1,62678,0
571,651,0,0,45,1,0,1,1,0,67740,1
572,745,0,0,35,9,92566,2,1,0,161519,0
573,648,1,1,49,10,0,2,1,1,159835,1
574,848,1,0,40,3,110929,1,1,1,30876,0
575,546,0,1,27,8,0,2,1,1,14858,0
576,439,1,1,32,3,138901,1,1,0,75685,0
577,755,0,0,30,4,123217,2,0,1,144183,0
578,593,0,1,41,6,0,1,1,0,65170,0
579,701,0,0,39,2,0,2,1,1,82526,0
580,701,1,0,36,8,0,2,1,0,169161,0
581,607,1,1,33,2,108431,2,0,1,109291,1
582,586,1,1,57,3,0,2,0,1,6057,0
583,547,2,1,30,9,72392,1,1,0,77077,0
584,647,2,1,51,1,119741,2,0,0,54954,1
585,760,0,1,51,2,100946,1,0,0,179614,1
586,621,1,0,53,9,170491,1,1,0,35588,1
587,725,0,0,44,5,0,1,1,1,117356,0
588,526,0,0,36,1,0,1,1,0,160696,0
589,519,1,1,47,6,157296,2,0,0,147278,1
590,713,2,1,38,7,144606,1,1,1,56594,1
591,700,0,0,38,8,134811,1,1,0,1299,0
592,666,0,1,34,9,115897,1,1,1,25095,0
593,630,1,0,32,4,82034,1,0,0,146326,0
594,779,1,1,26,4,174318,2,0,1,38296,0
595,611,2,1,41,2,114206,1,1,0,164061,0
596,685,1,0,43,9,0,2,1,0,107811,0
597,646,2,0,39,9,111574,1,1,1,30838,0
598,683,2,1,57,5,162448,1,0,0,9221,1
599,484,2,1,34,4,148249,1,0,1,33738,0
600,601,0,1,43,8,0,3,0,1,110916,1
601,762,1,1,26,7,123709,2,1,1,169654,0
602,687,0,1,72,9,0,1,0,1,69829,0
603,566,0,0,30,5,0,1,1,0,54926,1
604,702,0,0,37,10,150525,1,1,1,94728,0
605,601,0,0,29,9,0,1,1,1,80393,0
606,699,0,0,53,4,0,2,0,1,111307,0
607,584,0,0,28,10,0,2,1,0,19834,0
608,699,0,0,35,5,0,2,1,1,78397,0
609,698,2,1,51,2,111018,1,1,0,86410,0
610,495,0,0,30,10,129755,1,0,0,172749,0
611,650,0,1,27,6,0,2,1,0,1002,0
612,605,0,1,64,2,129555,1,1,1,13601,0
613,667,1,0,38,1,87202,1,1,1,77866,0
614,688,2,0,26,8,146133,1,1,1,175296,0
615,727,1,1,31,0,0,1,1,0,121751,1
616,754,1,0,39,6,170184,2,1,0,89593,0
617,612,2,1,62,8,140745,1,1,0,193437,1
618,546,1,0,42,7,139070,1,1,1,86945,0
619,673,1,1,37,8,0,2,1,1,183318,0
620,593,0,0,35,9,114193,1,1,0,71154,0
621,656,1,1,40,10,167878,1,0,1,151887,0
622,535,2,1,53,5,141616,2,1,1,75888,0
623,678,2,0,36,3,145747,2,0,1,89566,0
624,477,1,1,48,2,129120,1,0,1,26475,0
625,850,1,0,35,7,110349,1,0,0,126355,0
626,427,0,0,29,1,141325,1,1,1,93839,0
627,752,0,0,49,2,78653,1,1,0,7698,0
628,649,0,0,47,1,0,2,1,1,145593,0
629,799,1,1,28,3,142253,1,1,0,45042,0
630,589,0,1,61,1,0,1,1,0,61108,1
631,583,2,1,54,6,115988,1,1,0,57553,1
632,839,1,1,33,10,75592,1,1,0,62674,0
633,540,2,0,44,3,164113,2,1,1,12120,0
634,850,0,0,31,6,67996,2,0,0,50129,1
635,696,1,1,51,5,0,2,1,0,55022,0
636,660,1,1,33,1,0,2,0,0,117834,0
637,682,0,0,48,1,138778,1,0,1,168840,0
638,744,0,1,43,10,147832,1,0,1,24234,0
639,785,0,1,36,4,135438,1,0,0,190627,0
640,752,1,0,48,5,116060,1,1,0,156618,1
641,706,0,1,29,5,112564,1,1,0,42334,0
642,583,0,1,27,1,125406,1,1,1,110784,0
643,660,2,1,39,5,135134,1,1,0,173683,1
644,819,0,1,39,9,133102,1,1,0,27046,1
645,673,0,1,34,8,42157,1,1,0,20598,1
646,752,0,1,30,3,0,2,1,1,104991,0
647,578,0,0,38,7,82259,1,1,0,8996,0
648,438,0,1,36,4,0,2,1,0,64420,0
649,652,0,0,38,6,0,2,1,1,145700,0
650,629,0,1,49,4,0,2,1,1,196335,0
651,720,0,0,52,7,0,1,1,1,14781,0
652,668,0,0,42,3,150461,1,1,0,108139,0
653,459,2,0,48,4,133994,1,1,1,19287,1
654,729,1,0,31,8,164870,2,1,1,9567,0
655,498,2,0,25,8,121702,1,1,1,132210,0
656,549,1,0,25,6,193858,1,0,1,21600,0
657,601,2,1,54,1,131039,2,1,1,199661,0
658,544,0,0,64,9,113829,1,1,1,124341,0
659,751,0,1,30,6,0,2,1,0,15766,0
660,632,2,1,41,3,81877,1,1,1,33642,0
661,694,1,0,57,8,116326,1,1,1,117704,0
662,678,0,0,31,2,0,2,1,1,58803,0
663,695,0,0,46,4,0,2,1,1,137537,0
664,661,0,1,41,1,0,2,0,1,131300,0
665,661,0,0,33,9,0,2,1,1,84174,0
666,559,0,1,31,3,127070,1,0,1,160941,0
667,503,0,0,29,3,0,2,1,1,143954,0
668,695,1,0,46,3,122549,1,1,1,56297,0
669,640,0,1,42,5,176099,1,1,1,8404,0
670,624,2,1,48,3,122388,2,0,0,30020,0
671,667,0,0,42,9,0,2,0,1,58137,0
672,642,0,0,26,0,0,1,0,0,47472,0
673,640,1,1,32,6,118879,2,1,1,19131,0
674,529,1,0,35,5,0,2,1,1,187288,0
675,563,0,1,39,5,0,2,1,1,17603,0
676,593,1,1,38,4,88736,2,1,0,67020,0
677,739,2,0,45,7,102703,1,0,1,147802,1
678,788,1,1,70,1,0,2,1,1,41610,0
679,684,1,1,38,3,0,2,1,0,44255,0
680,482,0,0,55,5,97318,1,0,1,78416,0
681,591,1,0,58,5,128468,1,0,1,137254,0
682,651,2,1,41,4,133432,1,0,1,151303,0
683,749,2,1,40,8,141782,2,0,0,86333,0
684,583,0,0,24,9,135125,1,0,0,89801,0
685,661,1,0,42,2,178820,1,0,0,29358,1
686,715,0,1,31,2,112212,2,1,1,181600,0
687,769,2,1,45,5,126674,1,1,0,124118,1
688,625,0,1,51,7,136294,1,1,0,38867,1
689,641,0,1,36,5,66392,1,1,0,31106,0
690,716,2,0,27,1,122552,2,1,0,67611,0
691,767,0,0,43,1,76408,2,1,0,77837,0
692,745,2,0,36,8,145071,1,0,0,6078,0
693,589,0,0,34,6,0,2,1,1,177896,0
694,796,0,1,45,2,109730,1,1,1,123882,0
695,664,0,0,57,6,0,2,1,1,15304,0
696,445,1,0,62,1,64119,1,1,1,76569,1
697,543,2,1,57,1,106138,2,1,1,120657,1
698,746,1,0,36,2,0,2,1,1,16436,0
699,742,2,0,33,0,181656,1,1,1,107667,0
700,750,0,1,32,5,0,2,1,0,95611,0
701,669,0,0,30,7,95128,1,0,0,19799,0
702,594,1,1,49,2,126615,2,0,1,123214,0
703,574,1,0,36,1,0,2,0,1,71709,0
704,659,2,0,36,2,76190,2,1,1,149066,0
705,750,2,0,40,5,168286,3,1,0,20451,1
706,626,2,0,35,4,88109,1,1,1,32825,0
707,620,0,0,42,4,0,2,1,0,6232,0
708,580,0,1,35,8,0,2,0,1,10357,0
709,686,0,1,34,3,123971,2,1,0,147794,0
710,540,0,0,48,0,148116,1,0,0,116973,0
711,634,2,0,35,6,116269,1,1,0,129964,0
712,632,1,0,38,1,120599,1,1,0,92816,0
713,501,0,1,41,3,144260,1,1,0,172114,0
714,650,1,1,25,3,86605,3,1,0,16649,1
715,786,0,0,34,9,0,2,1,0,144517,0
716,554,2,1,37,4,58629,1,0,0,182038,0
717,701,1,1,42,5,0,2,0,0,24210,0
718,474,0,0,45,10,0,2,0,0,172175,0
719,621,0,1,43,5,0,1,1,1,47578,0
720,672,1,1,56,2,209767,2,1,1,150694,1
721,459,1,1,42,6,129634,2,1,1,177683,1
722,669,0,0,23,1,0,2,0,0,66088,0
723,776,0,1,38,2,169824,1,1,0,169291,0
724,694,0,0,36,3,97530,1,1,1,117140,0
725,787,0,1,42,10,145988,2,1,1,79510,0
726,580,0,0,37,9,0,2,0,1,77108,0
727,711,0,1,25,7,0,3,1,1,9679,0
728,673,0,1,40,5,137494,1,1,0,81753,0
729,499,0,1,57,1,0,1,0,0,131372,1
730,591,0,0,24,6,147360,1,1,1,25310,0
731,769,0,1,25,10,0,2,0,0,187925,0
732,657,1,0,31,3,125167,1,0,0,98820,0
733,738,2,0,43,9,121152,2,1,0,64166,1
734,545,2,1,60,7,128981,1,0,1,176924,1
735,497,0,0,47,6,0,1,1,1,90055,0
736,816,1,0,67,6,151858,1,1,1,72814,0
737,525,0,0,36,2,114628,1,0,1,168290,0
738,725,0,0,46,6,0,2,1,0,161767,0
739,692,0,1,28,8,95059,2,1,0,44420,0
740,618,0,1,24,7,128736,1,0,1,37147,0
741,546,0,0,24,8,156325,1,1,1,125381,0
742,635,0,0,29,7,105405,1,1,1,149853,0
743,611,0,1,49,2,88915,3,0,0,161435,1
744,650,0,0,60,8,0,2,1,1,102925,0
745,606,0,0,40,5,0,2,1,1,70899,0
746,844,0,0,18,2,160980,1,0,0,145936,0
747,450,1,1,46,5,177619,1,1,0,54227,0
748,727,1,0,38,2,62276,1,1,1,59280,0
749,460,2,0,46,4,127559,2,1,1,126952,0
750,649,0,0,41,0,0,2,0,1,130567,0
751,758,2,1,47,9,95523,1,1,0,73294,0
752,490,0,1,35,7,107749,1,1,1,3937,0
753,815,2,0,37,2,110777,2,1,0,2383,0
754,838,1,1,39,5,166733,2,1,0,14279,0
755,803,0,0,31,9,157120,2,1,0,141300,0
756,664,2,1,36,2,127160,2,1,0,78140,0
757,736,1,1,28,2,0,2,1,1,117431,0
758,633,0,1,37,9,156091,1,1,0,72008,0
759,664,0,0,58,5,98668,1,1,1,60887,0
760,600,0,1,43,5,134022,1,1,0,194764,0
761,693,0,1,35,5,124151,1,1,0,88705,1
762,663,2,1,36,6,77253,1,0,0,35817,1
763,742,2,1,21,1,114292,1,1,0,31520,0
764,710,2,0,43,2,140080,3,1,1,157908,1
765,710,1,1,27,2,135277,1,1,0,142200,0
766,700,0,1,82,2,0,2,0,1,182055,0
767,720,2,0,60,9,115920,2,0,0,157552,1
768,684,1,0,41,2,119782,2,0,0,120284,0
769,531,0,1,63,1,114715,1,0,1,24506,1
770,742,2,1,36,2,129748,2,0,0,47271,1
771,717,0,0,31,4,129722,1,0,0,41176,0
772,589,0,0,32,2,0,2,0,1,9468,0
773,767,0,0,36,3,139180,1,0,0,123880,0
774,636,2,0,49,6,113599,2,1,0,158887,1
775,648,0,0,33,7,134944,1,1,1,117036,0
776,622,2,1,58,7,116922,1,1,0,120415,1
777,692,1,0,28,9,118945,1,0,0,16064,1
778,754,0,0,28,8,0,2,1,1,52615,0
779,679,1,1,35,8,119182,1,0,0,121210,0
780,639,0,0,27,8,0,2,1,0,192247,0
781,774,0,1,28,1,71264,2,0,1,68759,0
782,517,0,0,41,2,0,2,0,1,75937,0
783,571,0,1,35,8,0,2,0,0,84569,0
784,747,2,0,58,7,116313,1,1,1,190696,1
785,792,1,0,36,5,92140,1,0,1,67468,0
786,688,0,0,26,1,0,2,1,1,104435,0
787,714,2,0,42,2,177640,1,0,1,47166,0
788,562,1,1,35,0,0,2,1,0,119899,0
789,704,1,0,48,8,167997,1,1,1,173498,0
790,698,0,0,36,2,82275,2,1,1,93249,0
791,611,0,0,49,3,0,2,1,1,142917,0
792,850,2,1,48,6,111962,1,1,0,111755,0
793,743,2,1,34,1,131736,1,1,1,108543,0
794,654,0,0,29,1,0,1,1,0,180345,0
795,761,2,0,36,8,108239,2,0,0,99444,0
796,702,0,1,46,9,98444,1,0,1,109563,0
797,488,2,0,32,3,114540,1,1,0,92568,0
798,683,0,1,35,6,187530,2,1,1,37976,0
799,601,2,1,42,9,133636,1,0,1,103315,0
800,605,0,0,52,7,0,2,1,1,173952,0
801,671,2,1,44,0,84745,2,0,1,34673,0
802,614,2,1,31,7,120599,2,1,1,46163,0
803,511,1,1,29,9,0,2,0,1,140676,0
804,850,0,0,39,4,127771,2,0,1,151738,0
805,790,1,1,46,9,0,1,0,0,14679,1
806,793,0,1,33,0,0,1,0,0,175544,0
807,628,0,0,69,5,0,2,1,1,181964,0
808,598,2,0,53,10,167772,1,1,1,136886,0
809,657,0,1,37,6,95845,1,1,0,122218,0
810,618,0,1,35,10,0,2,1,0,180439,0
811,681,1,0,65,7,134714,2,0,1,190419,0
812,516,1,1,33,3,0,2,1,1,58685,0
813,421,2,0,28,8,122384,3,1,1,89017,1
814,700,0,1,26,2,0,2,0,0,50051,0
815,745,0,0,25,5,157993,2,1,0,146041,0
816,696,0,0,29,8,0,2,1,0,191166,0
817,580,2,1,42,2,123331,1,0,0,103516,1
818,497,1,0,27,9,75263,1,1,1,164825,0
819,720,0,1,43,6,137824,2,1,0,172557,0
820,659,2,0,36,4,132578,2,1,0,84320,0
821,841,0,1,36,5,156021,1,0,0,122662,0
822,642,1,0,34,8,0,1,1,0,72085,0
823,732,1,1,69,9,137453,1,0,1,110932,1
824,600,1,0,36,4,0,2,1,0,143635,0
825,464,2,0,33,8,164284,2,1,1,3710,0
826,680,0,1,47,5,0,2,1,1,179843,0
827,758,1,0,56,1,0,2,1,1,10643,0
828,630,2,1,31,2,112373,2,1,1,131167,0
829,577,0,1,39,10,0,2,1,0,10553,0
830,684,0,1,34,6,0,2,1,1,130928,0
831,708,1,1,41,5,0,1,0,1,157003,0
832,732,2,1,29,1,154333,1,1,1,138527,0
833,634,2,0,37,3,111432,2,1,1,167032,0
834,633,0,1,30,6,0,2,0,0,41642,0
835,559,0,0,34,2,137390,2,1,0,9677,0
836,694,1,1,37,3,0,2,1,1,147012,0
837,686,2,1,56,5,111642,1,1,1,80553,0
838,553,1,1,48,3,0,1,0,1,30730,1
839,507,0,0,36,4,83543,1,0,0,140134,0
840,732,2,0,50,6,145338,1,0,0,91936,1
841,818,0,1,31,1,186796,1,0,0,178252,0
842,660,2,0,35,8,58641,1,0,1,198674,0
843,773,1,1,41,5,0,1,1,0,28266,1
844,640,0,0,44,3,137148,1,1,0,92381,0
845,505,0,0,49,7,80001,1,0,0,135180,0
846,714,2,0,21,6,86402,2,0,0,27330,0
847,468,0,1,42,5,0,2,1,0,125305,0
848,611,1,0,51,1,122874,1,1,1,149648,0
849,705,0,0,25,0,97544,1,0,1,59887,0
850,646,2,0,46,1,170826,2,1,0,45041,0
851,667,2,1,48,1,97133,2,0,0,113316,1
852,511,2,1,41,8,153895,1,1,1,39087,0
853,653,0,1,43,6,0,2,1,1,7330,0
854,675,0,1,57,8,0,2,0,1,95463,0
855,523,1,0,32,4,0,2,1,0,167848,0
856,567,2,1,49,5,134956,1,1,0,93953,1
857,741,1,0,39,7,143637,2,0,1,174227,0
858,456,1,0,32,9,147506,1,1,1,135399,0
859,598,0,0,64,1,0,2,1,0,195635,1
860,667,0,0,43,8,190227,1,1,0,97508,1
861,548,0,1,32,2,172448,1,1,0,188083,1
862,725,0,0,41,7,113980,1,1,1,116704,0
863,717,0,0,53,6,0,2,0,1,97614,0
864,594,0,0,38,4,0,2,0,0,186884,0
865,678,2,1,25,10,76968,2,0,1,131501,0
866,545,0,0,38,1,88293,2,1,1,24302,0
867,636,0,1,48,1,170833,1,1,0,110510,1
868,603,2,0,44,6,108122,2,1,0,108488,1
869,435,0,0,36,4,0,1,1,1,197015,0
870,535,0,1,40,8,0,1,1,1,27689,0
871,629,2,1,45,7,129818,3,1,0,9217,1
872,722,0,1,35,2,163943,2,1,1,15068,0
873,561,0,0,28,7,0,2,1,0,7797,0
874,645,0,1,38,5,101430,2,0,1,4400,0
875,501,0,1,39,9,117301,1,0,0,182025,0
876,502,2,1,32,1,173340,1,0,1,122763,0
877,652,1,1,42,4,0,2,1,1,38152,0
878,574,0,1,33,3,134348,1,1,0,63163,0
879,518,0,1,45,9,105525,2,1,1,73418,0
880,749,0,1,60,6,0,1,1,0,17978,1
881,679,0,1,43,4,0,3,1,0,115136,1
882,565,0,0,36,6,106192,1,1,0,149575,0
883,643,0,1,45,4,45144,1,1,0,60917,1
884,515,0,0,65,7,92113,1,1,1,142548,0
885,521,0,0,25,7,0,2,1,1,157878,0
886,739,1,0,38,0,128366,1,1,0,12796,0
887,585,0,0,42,2,0,2,1,1,18657,0
888,733,2,0,74,3,106545,1,1,1,134589,0
889,542,0,1,43,8,145618,1,0,1,10350,0
890,788,1,0,37,8,141541,1,0,0,66013,0
891,435,2,0,32,2,57017,2,1,1,5907,0
892,577,0,0,42,9,0,1,1,0,74077,0
893,703,0,1,51,3,0,3,1,1,77294,1
894,728,2,1,35,8,125884,2,1,0,54359,1
895,728,2,0,32,5,61825,1,1,1,156124,0
896,718,0,0,35,8,0,2,1,0,94820,0
897,621,0,1,40,6,0,1,1,0,155155,0
898,523,0,1,40,2,102967,1,1,0,128702,1
899,657,2,0,25,2,171770,1,1,0,22745,0
900,727,2,0,40,1,93051,2,1,0,71865,1
901,643,0,0,36,7,161064,2,0,1,84294,0
902,645,0,1,48,7,90612,1,1,1,149139,0
903,568,0,0,28,5,145105,2,1,0,185489,0
904,599,0,0,58,4,0,1,0,0,176407,1
905,672,0,1,45,9,0,1,1,1,92027,1
906,685,0,0,33,6,174912,1,1,1,43932,0
907,516,0,1,46,1,104947,1,1,0,115789,1
908,685,1,0,31,10,135213,1,1,1,125777,0
909,806,1,0,25,7,0,2,1,0,18461,0
910,604,0,0,36,6,116229,2,1,1,79633,0
911,648,1,1,53,6,111201,1,1,1,121542,0
912,545,1,1,32,4,0,1,1,0,94739,0
913,756,2,0,27,1,131899,1,1,0,93302,0
914,569,0,0,35,10,124525,1,1,1,193793,0
915,596,0,0,47,6,0,1,1,0,74835,0
916,475,0,0,39,6,0,1,1,1,56999,1
917,646,0,1,45,3,47134,1,1,1,57236,0
918,784,1,0,35,3,0,2,0,0,81483,0
919,552,1,0,45,9,0,2,1,0,26752,0
920,729,0,0,44,5,0,2,0,1,9200,0
921,609,1,0,61,1,0,1,1,0,22447,1
922,555,0,0,51,5,0,3,1,0,189122,1
923,572,2,1,19,1,138657,1,1,1,16161,0
924,785,0,1,34,9,70302,1,1,1,68600,0
925,714,2,1,36,1,101609,2,1,1,447,0
926,738,1,0,35,3,0,1,1,1,15650,0
927,639,2,0,38,5,130170,1,1,1,149599,0
928,520,2,0,61,8,133802,2,1,1,90304,0
929,764,0,1,24,7,106234,1,0,0,115676,0
930,661,1,0,39,6,132628,1,0,0,38812,0
931,564,2,0,41,9,103522,2,1,1,34338,0
932,708,2,1,42,8,192390,2,1,0,823,0
933,512,1,0,36,1,0,1,0,1,135482,1
934,592,1,0,37,9,0,3,1,1,10656,0
935,619,0,1,38,3,0,2,0,1,116467,0
936,775,0,0,52,8,109922,1,1,1,96823,1
937,850,2,1,44,5,128605,1,0,1,171096,0
938,577,0,1,37,4,0,1,1,1,79881,0
939,724,0,1,37,10,68598,1,1,0,157862,0
940,710,1,0,35,1,106518,1,1,1,127951,0
941,696,0,1,31,8,0,2,0,0,191074,0
942,376,0,1,46,6,0,1,1,0,157333,1
943,675,2,1,29,8,121326,1,1,0,133457,0
944,745,0,0,36,8,67226,1,1,0,130789,0
945,697,1,1,25,5,82931,2,1,1,128373,0
946,599,1,1,39,4,0,1,1,0,194273,1
947,715,0,1,38,5,118590,1,1,1,5684,1
948,659,0,0,67,4,145981,1,1,1,131043,0
949,684,0,1,48,3,73309,1,0,0,21228,1
950,635,0,1,48,8,130796,2,1,1,43250,0
951,789,2,0,33,8,151607,1,1,0,4389,0
952,571,2,1,66,9,111577,1,0,1,189271,0
953,694,1,0,39,0,107042,1,1,1,102284,0
954,665,1,1,42,2,156371,2,0,1,156774,1
955,706,0,1,44,4,129605,1,0,0,69865,0
956,807,1,1,43,0,0,2,0,1,85523,0
957,771,1,1,67,8,0,2,1,1,51219,0
958,531,1,0,27,8,132576,1,0,0,7222,0
959,629,0,1,37,6,129101,1,1,1,23971,0
960,850,2,1,31,1,108822,1,1,1,132173,0
961,685,1,0,35,4,137948,1,1,0,113639,0
962,642,1,0,32,7,100433,1,1,1,39768,0
963,529,1,0,63,4,96134,3,1,0,108732,1
964,683,2,1,43,4,115888,1,1,1,117349,1
965,663,0,1,42,5,124626,1,1,1,78004,0
966,563,0,1,34,6,139810,1,1,1,152417,0
967,637,1,1,34,9,0,2,0,0,26057,0
968,544,0,0,37,3,84496,1,0,0,79972,0
969,649,2,0,70,9,116854,2,0,1,107125,0
970,638,0,1,48,10,138333,1,1,1,47679,0
971,723,0,0,25,3,0,2,1,1,134509,0
972,635,2,0,43,5,78992,2,0,0,153265,0
973,750,1,1,38,7,97257,2,0,1,179883,0
974,730,0,0,34,5,122453,2,1,0,138882,0
975,750,1,1,36,8,112940,1,0,1,9855,0
976,586,0,1,43,8,132558,1,1,0,67046,1
977,520,0,1,38,4,0,2,1,0,56388,0
978,652,0,1,48,8,133297,1,1,0,77764,0
979,550,0,1,46,7,0,2,1,0,130590,0
980,594,0,0,27,0,197041,1,0,0,151912,0
981,749,2,1,44,0,71497,2,0,0,151083,0
982,668,0,0,32,7,0,2,1,1,777,0
983,614,2,1,35,6,128100,1,0,0,69454,1
984,773,0,0,25,1,124532,2,0,1,11723,0
985,551,2,0,31,9,82293,2,1,1,91565,0
986,566,0,0,36,1,142120,1,1,0,79616,0
987,569,1,0,34,0,151839,1,1,0,102299,1
988,659,1,0,31,7,149620,2,1,1,104533,0
989,722,0,1,49,3,168197,1,1,0,140765,1
990,655,0,0,37,5,93147,2,1,0,66214,0
991,615,0,1,35,2,97440,2,1,1,139816,0
992,752,2,1,42,3,65046,2,0,1,140139,0
993,661,1,1,28,7,95357,1,0,0,102297,0
994,838,1,0,43,9,123105,2,1,0,145765,0
995,610,1,0,29,9,0,3,0,1,83912,0
996,811,1,0,44,3,0,2,0,1,78439,0
997,587,1,0,62,7,121286,1,0,1,6776,0
998,811,2,1,28,4,167738,2,1,1,9903,0
999,759,0,1,38,1,104091,1,0,0,91561,0
1000,648,2,1,42,8,121980,2,1,0,4027,0
1001,788,0,1,43,10,0,2,1,1,116111,0
1002,725,2,0,39,1,50880,2,1,1,184023,0
1003,646,0,1,42,3,175159,2,0,0,67124,1
1004,601,2,1,26,7,105514,2,1,0,50070,0
1005,521,2,0,52,5,116497,3,0,0,53793,1
1006,561,1,1,33,6,0,2,1,0,45261,0
1007,564,0,0,42,7,99824,1,1,1,36721,0
1008,444,0,0,45,6,0,1,1,0,130009,1
1009,650,1,0,71,0,0,1,1,1,175380,0
1010,724,0,0,40,10,0,1,1,0,127847,1
1011,719,1,0,35,3,122964,1,1,1,138231,0
1012,548,0,1,29,4,0,2,0,1,48673,0
1013,635,1,0,24,4,0,2,1,1,70668,0
1014,496,1,1,43,3,0,2,0,1,199505,0
1015,676,0,1,37,5,89634,1,1,1,169583,1
1016,541,2,0,40,7,95710,2,1,0,49063,0
1017,778,2,0,41,7,139706,1,1,0,63337,0
1018,850,2,1,45,5,103909,1,1,0,60083,1
1019,633,0,0,31,1,0,1,1,0,48606,0
1020,625,0,0,49,6,173434,1,1,0,165580,1
1021,485,1,0,32,6,102238,2,1,1,194010,0
1022,547,0,1,48,1,179380,2,0,1,69263,0
1023,642,0,0,32,3,0,2,1,1,88698,0
1024,718,0,1,25,4,108691,1,1,0,63030,0
1025,582,0,1,32,4,0,2,1,0,59668,0
1026,628,0,0,33,6,0,2,0,0,184230,0
1027,737,2,0,35,0,133377,1,0,1,64050,0
1028,828,1,0,34,9,0,2,1,1,81853,0
1029,609,1,0,53,10,0,1,1,1,154642,0
1030,730,0,0,39,1,116537,1,0,0,145679,0
1031,631,0,1,22,3,0,2,0,0,30781,0
1032,830,1,0,40,4,0,2,0,1,81622,0
1033,645,0,0,29,1,130131,2,0,1,196474,0
1034,663,0,0,46,3,0,2,0,1,176276,0
1035,678,1,0,30,0,0,1,1,0,35113,0
1036,521,0,0,30,2,107316,1,1,0,64299,0
1037,625,0,1,24,1,0,2,1,1,180969,0
1038,523,0,0,30,1,83181,1,1,1,138176,0
1039,714,0,1,72,3,0,1,1,1,86733,0
1040,580,1,0,67,3,153946,1,1,1,7418,0
1041,722,0,0,30,5,0,2,1,0,166376,0
1042,630,1,1,39,7,135483,1,1,0,140881,1
1043,579,0,0,35,1,0,2,1,0,4460,0
1044,670,0,1,38,4,119624,2,1,1,110472,0
1045,588,1,0,34,6,121132,2,1,0,86460,0
1046,807,1,1,42,1,0,1,1,0,16500,1
1047,726,0,1,48,4,0,1,1,0,114020,1
1048,812,2,0,25,5,54817,1,1,0,131660,0
1049,631,2,0,40,3,107949,1,1,0,52449,1
1050,682,0,0,30,4,0,1,0,1,161465,0
1051,625,1,1,49,2,80816,1,1,1,20018,0
1052,607,2,0,38,3,98205,1,1,0,176318,0
1053,600,1,1,50,6,94684,1,1,1,50488,0
1054,602,1,1,22,7,141604,1,1,0,30379,0
1055,545,1,1,74,3,0,2,1,1,161326,0
1056,675,1,0,33,3,0,2,1,0,45348,0
1057,581,0,1,47,1,122949,1,0,0,180251,1
1058,640,2,0,33,8,81677,2,0,0,34925,0
1059,850,0,0,38,7,80293,1,0,0,126555,0
1060,490,1,1,48,8,155413,1,1,0,187921,0
1061,710,1,1,38,4,0,2,1,1,136390,0
1062,613,2,0,38,9,67111,1,1,0,78566,1
1063,812,0,0,34,5,103818,1,1,1,166038,0
1064,723,0,1,20,4,0,2,1,1,140385,0
1065,512,0,0,36,4,152169,2,0,0,38629,1
1066,731,0,1,52,10,0,1,1,1,24998,1
1067,650,2,0,26,4,214346,2,1,0,128815,0
1068,594,0,0,57,6,0,1,1,0,19376,1
1069,844,0,0,40,7,113348,1,1,0,31904,1
1070,686,2,1,47,5,170935,1,1,0,173179,1
1071,695,2,0,52,8,103023,1,1,1,22485,0
1072,624,1,1,23,6,0,2,0,1,196668,0
1073,503,1,0,37,6,0,2,0,0,136506,0
1074,535,0,1,31,7,111855,2,1,1,36278,0
1075,743,2,1,32,6,140348,2,1,1,163254,0
1076,702,1,0,39,8,0,2,1,0,99654,0
1077,658,0,0,29,3,145512,1,1,0,20207,0
1078,677,2,1,41,8,146720,2,1,1,4195,0
1079,664,0,0,32,10,107209,1,1,1,112340,0
1080,766,2,1,38,7,130933,1,0,1,2035,0
1081,461,1,1,35,8,0,1,1,0,132295,0
1082,688,1,0,36,0,89772,1,1,0,177383,1
